id,label,entity_types,relation_types,qualifier_types,evidence_json
2324,1,bank_account;family_member;location;money;victim,claims_financial_loss;claims_identity_theft;creates_urgency;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action,coercive_pressure;institutional_pretext;requested_action_type;transfer_channel;urgency,"{""entity:victim"": [""본인"", ""본인 명의""], ""entity:bank_account"": [""계좌"", ""마이너스 통장"", ""통장"", ""본인 계좌""], ""entity:money"": [""금융"", ""돈"", ""금액"", ""자금""], ""entity:location"": [""은행""], ""entity:family_member"": [""피해""], ""relation:creates_urgency"": [""지금"", ""피해""], ""relation:mentions_case_number"": [""드릴게요""], ""relation:claims_identity_theft"": [""은행"", ""계좌"", ""통장"", ""명의"", ""피해""], ""relation:claims_financial_loss"": [""계좌"", ""돈"", ""금액"", ""피해"", ""자금""], ""relation:requests_physical_action"": [""은행""], ""relation:mentions_account_freeze"": [""계좌"", ""통장"", ""입출금""], ""relation:mentions_suspicious_activity"": [""출금"", ""거래""], ""relation:refers_to_family"": [""피해""], ""relation:normal_call"": [""드릴게요""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""피해""], ""qualifier:requested_action_type"": [""큰 금액""], ""qualifier:transfer_channel"": [""계좌"", ""통장""], ""qualifier:institutional_pretext"": [""청""]}"
2325,1,bank_account;credit_card;family_member;government_agency;investigation;location;money;personal_information;phone_call;prosecutor;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_money_transfer;demands_secrecy;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;requested_action_type;transfer_channel;urgency,"{""entity:victim"": [""본인"", ""개인"", ""본인 명의""], ""entity:prosecutor"": [""지방검찰청""], ""entity:government_agency"": [""검찰청""], ""entity:bank_account"": [""통장""], ""entity:credit_card"": [""신용카드""], ""entity:investigation"": [""조사""], ""entity:personal_information"": [""개인정보"", ""신분증"", ""여권""], ""entity:money"": [""돈"", ""금융""], ""entity:phone_call"": [""연락"", ""통화""], ""entity:location"": [""검찰청"", ""은행"", ""현장"", ""지점""], ""entity:family_member"": [""어머니""], ""relation:demands_money_transfer"": [""입금""], ""relation:creates_urgency"": [""발생"", ""지금""], ""relation:mentions_case_number"": [""확인"", ""말씀""], ""relation:claims_identity_theft"": [""발생"", ""명의"", ""도용"", ""개인정보"", ""대포""], ""relation:requests_personal_info"": [""개인정보"", ""본인 확인"", ""신분증""], ""relation:claims_financial_loss"": [""발생"", ""있으니"", ""돈""], ""relation:cites_legal_authority"": [""정부"", ""검찰"", ""조사""], ""relation:requests_physical_action"": [""은행"", ""지점""], ""relation:warns_against_disclosure"": [""사람""], ""relation:creates_false_narrative"": [""범죄"", ""대포통장"", ""되었습니다"", ""이용""], ""relation:demands_secrecy"": [""정보"", ""알고""], ""relation:requests_verification_code"": [""문자로""], ""relation:mentions_account_freeze"": [""통장""], ""relation:mentions_suspicious_activity"": [""확인"", ""범죄"", ""발견"", ""입금"", ""확인되었습니다""], ""relation:requests_specific_action"": [""사이트""], ""relation:refers_to_family"": [""범죄"", ""어머니""], ""relation:normal_call"": [""연락"", ""통화"", ""했습니다""], ""qualifier:urgency"": [""지금""], ""qualifier:institutional_pretext"": [""검찰"", ""검찰청"", ""청"", ""조사""], ""qualifier:requested_action_type"": [""개인정보"", ""신분증"", ""입금""], ""qualifier:transfer_channel"": [""통장""], ""qualifier:coercive_pressure"": [""어머니"", ""범죄"", ""명의도용""]}"
2326,1,bank_account;family_member;government_agency;investigation;location;money;personal_information;phone_call;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_money_transfer;demands_secrecy;impersonates_official;induces_fear;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;requested_action_type;transfer_channel;urgency,"{""entity:victim"": [""본인 명의"", ""본인"", ""개인""], ""entity:government_agency"": [""금융감독원""], ""entity:bank_account"": [""통장"", ""계좌""], ""entity:investigation"": [""조사""], ""entity:personal_information"": [""신분증"", ""개인정보""], ""entity:money"": [""금융"", ""돈""], ""entity:phone_call"": [""연락""], ""entity:location"": [""현장"", ""은행"", ""지점""], ""entity:family_member"": [""사기"", ""피해""], ""relation:demands_money_transfer"": [""입금""], ""relation:impersonates_official"": [""금융감독원""], ""relation:creates_urgency"": [""지금"", ""피해""], ""relation:mentions_case_number"": [""확인"", ""말씀""], ""relation:claims_identity_theft"": [""명의"", ""은행"", ""통장"", ""신분증"", ""개인 정보""], ""relation:requests_personal_info"": [""신분증"", ""개인정보""], ""relation:claims_financial_loss"": [""문제"", ""돈"", ""됩니다"", ""계좌"", ""피해""], ""relation:cites_legal_authority"": [""법"", ""조사""], ""relation:requests_physical_action"": [""은행"", ""지점""], ""relation:warns_against_disclosure"": [""말씀하시면"", ""다른""], ""relation:creates_false_narrative"": [""범죄"", ""이용"", ""불법"", ""사기"", ""되었습니다""], ""relation:induces_fear"": [""겁니다""], ""relation:demands_secrecy"": [""정보""], ""relation:requests_verification_code"": [""문자로""], ""relation:mentions_account_freeze"": [""통장"", ""계좌"", ""본인 통장""], ""relation:mentions_suspicious_activity"": [""범죄"", ""발견했습니다"", ""확인"", ""로그인"", ""불법""], ""relation:refers_to_family"": [""범죄"", ""피해""], ""relation:normal_call"": [""했습니다"", ""연락"", ""그럼"", ""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""피해"", ""사기"", ""범죄""], ""qualifier:requested_action_type"": [""신분증"", ""개인정보"", ""입금""], ""qualifier:transfer_channel"": [""통장"", ""입금계좌""], ""qualifier:institutional_pretext"": [""금융감독원"", ""조사""]}"
2327,1,bank_employee;location;victim,claims_identity_theft;creates_urgency;impersonates_official;mentions_account_freeze;mentions_suspicious_activity;normal_call;requests_physical_action;requests_remote_control,urgency,"{""entity:victim"": [""본인""], ""entity:bank_employee"": [""팀장""], ""entity:location"": [""은행"", ""어디""], ""relation:impersonates_official"": [""팀장""], ""relation:creates_urgency"": [""지금"", ""처리""], ""relation:claims_identity_theft"": [""명의"", ""은행""], ""relation:requests_physical_action"": [""은행""], ""relation:mentions_account_freeze"": [""입출금""], ""relation:mentions_suspicious_activity"": [""출금"", ""사용""], ""relation:requests_remote_control"": [""주세요""], ""relation:normal_call"": [""있어"", ""뭐 해""], ""qualifier:urgency"": [""지금""]}"
2328,1,bank_account;bank_employee;credit_card;location;phone_call,cites_legal_authority;claims_identity_theft;creates_false_narrative;creates_urgency;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;requests_physical_action;warns_against_disclosure,transfer_channel;urgency,"{""entity:bank_employee"": [""차장""], ""entity:bank_account"": [""통장""], ""entity:credit_card"": [""신용카드""], ""entity:phone_call"": [""연락"", ""전화""], ""entity:location"": [""현장"", ""은행""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""확인""], ""relation:claims_identity_theft"": [""신용"", ""대포"", ""통장"", ""은행""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""은행""], ""relation:warns_against_disclosure"": [""사람""], ""relation:creates_false_narrative"": [""불법"", ""도박"", ""대포통장""], ""relation:mentions_account_freeze"": [""통장""], ""relation:mentions_suspicious_activity"": [""확인"", ""불법"", ""발견""], ""relation:normal_call"": [""연락"", ""여보세요""], ""qualifier:urgency"": [""지금""], ""qualifier:transfer_channel"": [""통장""]}"
2329,1,bank_account;case_number;credit_card;location;personal_information;phone_call;third_party;victim,cites_legal_authority;claims_identity_theft;creates_false_narrative;creates_urgency;demands_secrecy;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;requests_personal_info;requests_physical_action;warns_against_disclosure,coercive_pressure;requested_action_type;transfer_channel;urgency,"{""entity:victim"": [""개인""], ""entity:bank_account"": [""통장""], ""entity:credit_card"": [""신용카드""], ""entity:personal_information"": [""개인정보""], ""entity:case_number"": [""사건""], ""entity:phone_call"": [""통화"", ""연락""], ""entity:location"": [""현장"", ""은행""], ""entity:third_party"": [""타인""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""사건"", ""확인""], ""relation:claims_identity_theft"": [""개인정보"", ""유출"", ""신용"", ""대포"", ""통장""], ""relation:requests_personal_info"": [""개인정보""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""은행""], ""relation:warns_against_disclosure"": [""사람"", ""타인""], ""relation:creates_false_narrative"": [""사건"", ""관련"", ""불법"", ""도박"", ""대포통장""], ""relation:demands_secrecy"": [""정보"", ""타인""], ""relation:mentions_account_freeze"": [""통장""], ""relation:mentions_suspicious_activity"": [""확인"", ""불법""], ""relation:normal_call"": [""통화"", ""연락"", ""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:requested_action_type"": [""개인정보""], ""qualifier:transfer_channel"": [""통장""], ""qualifier:coercive_pressure"": [""사건""]}"
2330,1,bank_account;credit_card;family_member;location;personal_information;phone_call;third_party;victim,claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_secrecy;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;warns_against_disclosure,coercive_pressure;requested_action_type;transfer_channel;urgency,"{""entity:victim"": [""본인"", ""개인"", ""피해자""], ""entity:bank_account"": [""통장""], ""entity:credit_card"": [""신용카드사""], ""entity:personal_information"": [""개인정보""], ""entity:phone_call"": [""연락""], ""entity:location"": [""현장"", ""은행""], ""entity:family_member"": [""피해""], ""entity:third_party"": [""타인""], ""relation:creates_urgency"": [""지금"", ""피해""], ""relation:mentions_case_number"": [""확인""], ""relation:claims_identity_theft"": [""신용"", ""대포"", ""통장"", ""은행"", ""개인정보""], ""relation:requests_personal_info"": [""개인정보""], ""relation:claims_financial_loss"": [""피해""], ""relation:requests_physical_action"": [""은행""], ""relation:warns_against_disclosure"": [""사람"", ""타인""], ""relation:creates_false_narrative"": [""대포통장"", ""피해자""], ""relation:demands_secrecy"": [""타인"", ""정보""], ""relation:mentions_account_freeze"": [""통장""], ""relation:mentions_suspicious_activity"": [""확인""], ""relation:refers_to_family"": [""피해""], ""relation:normal_call"": [""연락""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""피해""], ""qualifier:requested_action_type"": [""개인정보""], ""qualifier:transfer_channel"": [""통장""]}"
2331,1,family_member;investigation;location;phone_call;prosecutor;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;impersonates_official;induces_fear;normal_call;refers_to_family;requests_verification_code,coercive_pressure;institutional_pretext,"{""entity:victim"": [""본인"", ""피해자""], ""entity:prosecutor"": [""검사""], ""entity:investigation"": [""조사""], ""entity:phone_call"": [""통화""], ""entity:location"": [""집""], ""entity:family_member"": [""피해""], ""relation:impersonates_official"": [""검사""], ""relation:creates_urgency"": [""피해""], ""relation:claims_identity_theft"": [""피해""], ""relation:claims_financial_loss"": [""피해"", ""문제""], ""relation:cites_legal_authority"": [""법적"", ""조사""], ""relation:creates_false_narrative"": [""관련"", ""피해자""], ""relation:induces_fear"": [""겁니다""], ""relation:requests_verification_code"": [""온""], ""relation:refers_to_family"": [""피해""], ""relation:normal_call"": [""통화""], ""qualifier:coercive_pressure"": [""피해""], ""qualifier:institutional_pretext"": [""재판부"", ""조사""]}"
2332,1,case_number;document;investigation;loan;location;money;phone_call;police_officer;prosecutor;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_money_transfer;demands_secrecy;impersonates_official;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_remote_control;requests_specific_action;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;urgency,"{""entity:victim"": [""본인""], ""entity:police_officer"": [""수사관""], ""entity:prosecutor"": [""검찰""], ""entity:loan"": [""대부""], ""entity:investigation"": [""조사"", ""수사""], ""entity:money"": [""자금""], ""entity:case_number"": [""사건""], ""entity:document"": [""파일""], ""entity:phone_call"": [""전화""], ""entity:location"": [""위치"", ""어디"", ""주변""], ""relation:demands_money_transfer"": [""보내""], ""relation:impersonates_official"": [""입니다"", ""수사관""], ""relation:creates_urgency"": [""지금"", ""합니다""], ""relation:mentions_case_number"": [""말씀"", ""사건""], ""relation:claims_identity_theft"": [""명의"", ""도용""], ""relation:claims_financial_loss"": [""있으니"", ""자금""], ""relation:cites_legal_authority"": [""법적"", ""검찰"", ""조사"", ""수사""], ""relation:warns_against_disclosure"": [""주변""], ""relation:creates_false_narrative"": [""관련"", ""사건"", ""범죄""], ""relation:demands_secrecy"": [""합니다""], ""relation:requests_verification_code"": [""보내"", ""합니다""], ""relation:mentions_suspicious_activity"": [""범죄""], ""relation:requests_specific_action"": [""파일""], ""relation:requests_remote_control"": [""해주"", ""주세요"", ""합니다"", ""하겠습니다""], ""relation:refers_to_family"": [""범죄""], ""relation:normal_call"": [""있어"", ""그럼""], ""qualifier:urgency"": [""지금""], ""qualifier:institutional_pretext"": [""검찰"", ""수사관"", ""조사"", ""수사""], ""qualifier:coercive_pressure"": [""사건"", ""범죄"", ""명의도용""]}"
2333,1,bank_account;credit_card;family_member;location;money;personal_information;phone_call;third_party;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_secrecy;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;warns_against_disclosure,coercive_pressure;temporal_pressure;transfer_channel;urgency,"{""entity:victim"": [""본인""], ""entity:bank_account"": [""통장"", ""은행 통장"", ""계좌""], ""entity:credit_card"": [""신용카드""], ""entity:personal_information"": [""주소""], ""entity:money"": [""금융""], ""entity:phone_call"": [""연락""], ""entity:location"": [""현장"", ""주소"", ""은행""], ""entity:family_member"": [""부모님"", ""사기"", ""가족""], ""entity:third_party"": [""가족""], ""relation:creates_urgency"": [""급하게"", ""지금""], ""relation:mentions_case_number"": [""확인"", ""말씀""], ""relation:claims_identity_theft"": [""신용"", ""대포"", ""통장"", ""명의"", ""은행""], ""relation:requests_personal_info"": [""주소""], ""relation:claims_financial_loss"": [""문제"", ""계좌""], ""relation:cites_legal_authority"": [""법""], ""relation:requests_physical_action"": [""은행""], ""relation:warns_against_disclosure"": [""가족""], ""relation:creates_false_narrative"": [""관련"", ""범죄"", ""사기"", ""대포통장"", ""불법""], ""relation:demands_secrecy"": [""알고""], ""relation:mentions_account_freeze"": [""통장"", ""계좌""], ""relation:mentions_suspicious_activity"": [""확인"", ""범죄"", ""사기"", ""발견"", ""불법""], ""relation:requests_remote_control"": [""해주""], ""relation:refers_to_family"": [""부모님"", ""범죄"", ""가족""], ""relation:normal_call"": [""연락"", ""그럼""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""사기"", ""부모님"", ""가족"", ""범죄""], ""qualifier:transfer_channel"": [""통장"", ""계좌""], ""qualifier:temporal_pressure"": [""확인해""]}"
2334,1,bank_account;case_number;credit_card;family_member;government_agency;location;phone_call;prosecutor,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;requests_physical_action,coercive_pressure;institutional_pretext;transfer_channel;urgency,"{""entity:prosecutor"": [""검찰청""], ""entity:government_agency"": [""검찰청""], ""entity:bank_account"": [""통장""], ""entity:credit_card"": [""신용카드""], ""entity:case_number"": [""사건""], ""entity:phone_call"": [""통화""], ""entity:location"": [""검찰청"", ""현장"", ""은행""], ""entity:family_member"": [""사기""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""사건"", ""확인""], ""relation:claims_identity_theft"": [""명의"", ""도용"", ""신용"", ""대포"", ""통장""], ""relation:claims_financial_loss"": [""문제""], ""relation:cites_legal_authority"": [""검찰"", ""법""], ""relation:requests_physical_action"": [""은행""], ""relation:creates_false_narrative"": [""사건"", ""사기"", ""대포통장"", ""불법""], ""relation:mentions_account_freeze"": [""통장""], ""relation:mentions_suspicious_activity"": [""확인"", ""사기"", ""불법""], ""relation:normal_call"": [""통화""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""사기"", ""사건"", ""명의도용""], ""qualifier:institutional_pretext"": [""검찰"", ""검찰청"", ""청""], ""qualifier:transfer_channel"": [""통장""]}"
2335,1,bank_account;location;prosecutor;third_party;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;impersonates_official;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;requests_personal_info;requests_physical_action;requests_security_code;requests_verification_code;warns_against_disclosure,institutional_pretext;transfer_channel,"{""entity:victim"": [""본인""], ""entity:prosecutor"": [""검찰""], ""entity:bank_account"": [""계좌"", ""통장"", ""계좌번호""], ""entity:location"": [""은행""], ""entity:third_party"": [""친구""], ""relation:impersonates_official"": [""입니다""], ""relation:mentions_case_number"": [""드릴게요"", ""번호"", ""확인""], ""relation:claims_identity_theft"": [""은행"", ""계좌"", ""통장""], ""relation:requests_personal_info"": [""계좌번호""], ""relation:requests_security_code"": [""번호""], ""relation:claims_financial_loss"": [""계좌""], ""relation:cites_legal_authority"": [""검찰""], ""relation:requests_physical_action"": [""은행""], ""relation:warns_against_disclosure"": [""사람"", ""친구""], ""relation:requests_verification_code"": [""번호""], ""relation:mentions_account_freeze"": [""은행 계좌"", ""통장"", ""계좌""], ""relation:mentions_suspicious_activity"": [""활동"", ""확인""], ""relation:normal_call"": [""드릴게요""], ""qualifier:institutional_pretext"": [""검찰""], ""qualifier:transfer_channel"": [""계좌"", ""통장"", ""계좌번호""]}"
2336,1,bank_account;credit_card;family_member;location;money;personal_information;phone_call;prosecutor;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_secrecy;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;warns_against_disclosure,coercive_pressure;institutional_pretext;requested_action_type;temporal_pressure;transfer_channel;urgency,"{""entity:victim"": [""본인""], ""entity:prosecutor"": [""검찰""], ""entity:bank_account"": [""통장"", ""계좌""], ""entity:credit_card"": [""카드""], ""entity:personal_information"": [""신분증""], ""entity:money"": [""금융""], ""entity:phone_call"": [""전화""], ""entity:location"": [""은행"", ""사무실""], ""entity:family_member"": [""사기""], ""relation:creates_urgency"": [""처리"", ""지금""], ""relation:mentions_case_number"": [""확인""], ""relation:claims_identity_theft"": [""은행"", ""대포"", ""통장"", ""신용"", ""위조""], ""relation:requests_personal_info"": [""신분증""], ""relation:claims_financial_loss"": [""계좌""], ""relation:cites_legal_authority"": [""검찰""], ""relation:requests_physical_action"": [""은행""], ""relation:warns_against_disclosure"": [""사람""], ""relation:creates_false_narrative"": [""범죄"", ""사기"", ""대포통장"", ""위조""], ""relation:demands_secrecy"": [""보안""], ""relation:mentions_account_freeze"": [""통장"", ""은행 계좌"", ""계좌""], ""relation:mentions_suspicious_activity"": [""범죄"", ""사기"", ""발견"", ""확인""], ""relation:refers_to_family"": [""범죄""], ""relation:normal_call"": [""다음에""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""사기"", ""범죄""], ""qualifier:institutional_pretext"": [""검찰"", ""금융기관""], ""qualifier:requested_action_type"": [""신분증"", ""보안""], ""qualifier:transfer_channel"": [""통장"", ""계좌""], ""qualifier:temporal_pressure"": [""확인해""]}"
2337,1,bank_account;case_number;document;family_member;investigation;location;money;phone_call;victim,cites_legal_authority;claims_financial_loss;claims_identity_theft;creates_false_narrative;creates_urgency;demands_money_transfer;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_physical_action;requests_security_code;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;requested_action_type;transfer_channel,"{""entity:victim"": [""피해자""], ""entity:bank_account"": [""계좌"", ""대포 통장"", ""통장""], ""entity:investigation"": [""수사""], ""entity:money"": [""돈"", ""자금""], ""entity:case_number"": [""사건""], ""entity:document"": [""보고서""], ""entity:phone_call"": [""연락"", ""휴대폰""], ""entity:location"": [""현장"", ""은행""], ""entity:family_member"": [""사기"", ""피해""], ""relation:demands_money_transfer"": [""보내"", ""송금""], ""relation:creates_urgency"": [""처리"", ""바로"", ""피해""], ""relation:mentions_case_number"": [""사건"", ""번호""], ""relation:claims_identity_theft"": [""명의"", ""계좌"", ""은행"", ""대포"", ""통장""], ""relation:requests_security_code"": [""번호""], ""relation:claims_financial_loss"": [""돈"", ""계좌"", ""자금"", ""피해""], ""relation:cites_legal_authority"": [""법적"", ""수사""], ""relation:requests_physical_action"": [""은행""], ""relation:warns_against_disclosure"": [""사람""], ""relation:creates_false_narrative"": [""범죄"", ""이용"", ""사건"", ""불법"", ""사기""], ""relation:requests_verification_code"": [""온"", ""번호"", ""보내""], ""relation:mentions_account_freeze"": [""계좌"", ""은행 계좌"", ""통장""], ""relation:mentions_suspicious_activity"": [""범죄"", ""사용"", ""불법적인"", ""사기""], ""relation:refers_to_family"": [""범죄"", ""피해""], ""relation:normal_call"": [""연락"", ""있어"", ""봐""], ""qualifier:coercive_pressure"": [""피해"", ""사기"", ""범죄"", ""사건""], ""qualifier:institutional_pretext"": [""수사""], ""qualifier:transfer_channel"": [""계좌"", ""통장""], ""qualifier:requested_action_type"": [""돈 보내"", ""송금""]}"
2338,1,bank_account;government_agency;location;money;phone_call;victim,claims_financial_loss;claims_identity_theft;creates_urgency;impersonates_official;mentions_account_freeze;mentions_suspicious_activity;normal_call;requests_personal_info;requests_physical_action;requests_remote_control;requests_security_code;requests_verification_code,institutional_pretext;transfer_channel;urgency,"{""entity:victim"": [""본인""], ""entity:government_agency"": [""금융감독원"", ""우체국""], ""entity:bank_account"": [""통장"", ""계좌"", ""본인 계좌"", ""출금 계좌""], ""entity:money"": [""금융"", ""금액""], ""entity:phone_call"": [""전화""], ""entity:location"": [""어디"", ""은행""], ""relation:impersonates_official"": [""금융감독원""], ""relation:creates_urgency"": [""지금"", ""처리""], ""relation:claims_identity_theft"": [""통장"", ""계좌"", ""은행""], ""relation:requests_personal_info"": [""알려주세요""], ""relation:requests_security_code"": [""알려주세요""], ""relation:claims_financial_loss"": [""계좌"", ""금액""], ""relation:requests_physical_action"": [""은행""], ""relation:requests_verification_code"": [""온"", ""알려주세요""], ""relation:mentions_account_freeze"": [""통장"", ""계좌"", ""동결"", ""입출금""], ""relation:mentions_suspicious_activity"": [""사용"", ""출금""], ""relation:requests_remote_control"": [""주세요"", ""하겠습니다""], ""relation:normal_call"": [""있어""], ""qualifier:urgency"": [""지금""], ""qualifier:transfer_channel"": [""통장"", ""계좌""], ""qualifier:institutional_pretext"": [""금융감독원"", ""금융기관""]}"
2339,1,case_number;phone_call;prosecutor;victim,creates_false_narrative;demands_secrecy;impersonates_official;induces_fear;mentions_case_number;mentions_suspicious_activity;normal_call;requests_remote_control;warns_against_disclosure,coercive_pressure,"{""entity:victim"": [""본인""], ""entity:prosecutor"": [""검사""], ""entity:case_number"": [""사건""], ""entity:phone_call"": [""전화""], ""relation:impersonates_official"": [""검사""], ""relation:mentions_case_number"": [""확인"", ""사건""], ""relation:warns_against_disclosure"": [""다른""], ""relation:creates_false_narrative"": [""사건""], ""relation:induces_fear"": [""겁니다""], ""relation:demands_secrecy"": [""있어야""], ""relation:mentions_suspicious_activity"": [""확인""], ""relation:requests_remote_control"": [""연결""], ""relation:normal_call"": [""다음에"", ""있어""], ""qualifier:coercive_pressure"": [""사건""]}"
2340,1,bank_account;case_number;credit_card;family_member;investigation;location;money;personal_information;phone_call;police_officer;victim,cites_legal_authority;claims_identity_theft;creates_false_narrative;creates_urgency;demands_secrecy;impersonates_official;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control;requests_verification_code;warns_against_disclosure,coercive_pressure;institutional_pretext;requested_action_type;temporal_pressure;transfer_channel,"{""entity:victim"": [""본인"", ""개인""], ""entity:police_officer"": [""수사관""], ""entity:bank_account"": [""통장"", ""은행 통장""], ""entity:credit_card"": [""체크카드""], ""entity:investigation"": [""수사""], ""entity:personal_information"": [""개인정보""], ""entity:money"": [""금융""], ""entity:case_number"": [""사건""], ""entity:phone_call"": [""통화""], ""entity:location"": [""현장"", ""은행""], ""entity:family_member"": [""사기""], ""relation:impersonates_official"": [""수사관"", ""입니다""], ""relation:creates_urgency"": [""합니다""], ""relation:mentions_case_number"": [""사건"", ""확인"", ""말씀""], ""relation:claims_identity_theft"": [""개인정보"", ""유출"", ""대포"", ""통장"", ""은행""], ""relation:requests_personal_info"": [""개인정보""], ""relation:cites_legal_authority"": [""수사""], ""relation:requests_physical_action"": [""은행""], ""relation:warns_against_disclosure"": [""사람""], ""relation:creates_false_narrative"": [""범죄"", ""사건"", ""관련"", ""사기"", ""대포통장""], ""relation:demands_secrecy"": [""합니다"", ""정보"", ""알고""], ""relation:requests_verification_code"": [""합니다""], ""relation:mentions_account_freeze"": [""통장""], ""relation:mentions_suspicious_activity"": [""범죄"", ""확인"", ""사기"", ""발견""], ""relation:requests_remote_control"": [""합니다""], ""relation:refers_to_family"": [""범죄""], ""relation:normal_call"": [""통화"", ""했습니다""], ""qualifier:coercive_pressure"": [""사기"", ""범죄"", ""사건""], ""qualifier:institutional_pretext"": [""수사"", ""수사관""], ""qualifier:requested_action_type"": [""개인정보""], ""qualifier:transfer_channel"": [""통장"", ""체크카드""], ""qualifier:temporal_pressure"": [""확인해""]}"
2341,1,bank_account;credit_card;family_member;government_agency;investigation;location;money;personal_information;phone_call;prosecutor;victim,cites_legal_authority;claims_identity_theft;creates_false_narrative;creates_urgency;impersonates_official;induces_fear;mentions_account_freeze;mentions_case_number;mentions_suspicious_activity;normal_call;refers_to_family;requests_personal_info;requests_physical_action;requests_remote_control,coercive_pressure;institutional_pretext;requested_action_type;temporal_pressure;transfer_channel;urgency,"{""entity:victim"": [""본인""], ""entity:prosecutor"": [""검찰청""], ""entity:government_agency"": [""검찰청""], ""entity:bank_account"": [""통장"", ""은행 통장""], ""entity:credit_card"": [""체크카드""], ""entity:investigation"": [""수사""], ""entity:personal_information"": [""신분증""], ""entity:money"": [""금융""], ""entity:phone_call"": [""전화""], ""entity:location"": [""현장"", ""은행"", ""검찰청""], ""entity:family_member"": [""사기""], ""relation:impersonates_official"": [""입니다""], ""relation:creates_urgency"": [""지금""], ""relation:mentions_case_number"": [""확인""], ""relation:claims_identity_theft"": [""대포"", ""통장"", ""신분증"", ""명의"", ""은행""], ""relation:requests_personal_info"": [""신분증""], ""relation:cites_legal_authority"": [""수사"", ""검찰""], ""relation:requests_physical_action"": [""은행""], ""relation:creates_false_narrative"": [""범죄"", ""사기"", ""대포통장""], ""relation:induces_fear"": [""겁니다""], ""relation:mentions_account_freeze"": [""통장""], ""relation:mentions_suspicious_activity"": [""범죄"", ""사기"", ""확인"", ""발견""], ""relation:requests_remote_control"": [""주세요""], ""relation:refers_to_family"": [""범죄""], ""relation:normal_call"": [""했습니다""], ""qualifier:urgency"": [""지금""], ""qualifier:coercive_pressure"": [""사기"", ""범죄""], ""qualifier:institutional_pretext"": [""수사"", ""검찰"", ""검찰청"", ""청""], ""qualifier:requested_action_type"": [""신분증""], ""qualifier:transfer_channel"": [""통장"", ""체크카드""], ""qualifier:temporal_pressure"": [""확인해""]}"
